PAcode,PD.current,PD.future,PD_dis,Type,Latitude,Year,Area,Area_1,HP,HP_1,range,range_1,altitude,altitude_1,forest_current,forest_future,forest_dis
577,7207.27,6825.17,-382.1,Negative,25.8,2001,26610,10.19,18.89,2.94,371,5.92,2043.95,7.62,0.15,0.1,-0.05
1141,18093,11266.36,-6826.64,Negative,25.89,1976,17009,9.74,7.56,2.02,1654,7.41,1005.58,6.91,0.07,0.98,0.91
747,15559.45,8694.01,-6865.44,Negative,25.82,1997,17105,9.75,6.55,1.88,1557,7.35,835.82,6.73,0.27,0.88,0.61
1092,18121.03,10697.94,-7423.09,Negative,25.62,1961,15133,9.62,6.88,1.93,1521,7.33,797.78,6.68,0.62,0.98,0.36
947,18430.79,9668.6,-8762.18,Negative,25.6,1982,47362,10.77,6.85,1.92,1408,7.25,571.89,6.35,0.29,0.89,0.6
954,12278.58,11012.46,-1266.13,Negative,25.38,1985,22169,10.01,9.07,2.2,1298,7.17,1028,6.94,0.75,0.98,0.23
965,3556.98,3512.39,-44.6,Stable,24.39,1986,100744,11.52,7.34,1.99,1813,7.5,1240.115,7.12,0.62,0.9,0.28
952,16904.16,6299.81,-10604.35,Negative,25.29,1982,75900,11.24,6.93,1.94,1052,6.96,507.26,6.23,0.14,0.88,0.74
951,18412.67,10503.87,-7908.8,Negative,25.17,1982,90400,11.41,8.24,2.11,1453,7.28,648.355,6.47,0.1,0.66,0.56
1094,17219.94,8282.45,-8937.49,Negative,25.31,1982,20066,9.91,8.77,2.17,1437,7.27,622.63,6.43,0.42,0.62,0.2
953,16961.18,6972.83,-9988.34,Negative,25.34,1982,36480,10.5,9.19,2.22,1422,7.26,693.06,6.54,0.23,0.66,0.43
1057,11318.76,8175.13,-3143.63,Negative,25.19,1995,14365,9.57,8.5,2.14,1223,7.11,564.88,6.34,0.85,0.67,-0.18
955,14753.23,5031.58,-9721.65,Negative,25.25,1986,21285,9.97,7.52,2.02,646,6.47,753.53,6.62,0.16,0.19,0.03
959,14753.23,5031.58,-9721.65,Negative,25.12,1996,10829,9.29,7.52,2.02,646,6.47,753.53,6.62,0.16,0.19,0.03
956,17037.58,6047.5,-10990.08,Negative,25.14,1982,25213,10.14,9.5,2.25,1379,7.23,715.935,6.57,0.51,0.55,0.04
969,10948.51,7964.37,-2984.13,Negative,24.26,1988,67700,11.12,8.42,2.13,2431,7.8,2034.89,7.62,0.73,0.58,-0.15
1079,11565.45,3909.16,-7656.3,Negative,24.91,1982,42848,10.67,8.19,2.1,904,6.81,648.91,6.48,0.24,0.08,-0.16
962,16028.45,6389.22,-9639.22,Negative,24.97,1982,19833,9.9,8.1,2.09,1180,7.07,880.44,6.78,0.28,0.85,0.57
960,16521.52,6628.94,-9892.59,Negative,24.93,1984,58937,10.98,8.78,2.17,1650,7.41,858.09,6.75,0.29,0.71,0.42
355,10465.46,2369.32,-8096.14,Negative,24.96,1995,28000,10.24,12.62,2.54,374,5.92,160.39,5.08,0.62,0.37,-0.25
970,9643.28,5899.02,-3744.26,Negative,24.46,1986,30938,10.34,11.57,2.45,1820,7.51,1763.61,7.48,0.62,0.54,-0.08
967,11756.95,2463.79,-9293.16,Negative,24.65,1982,20900,9.95,10.38,2.34,986,6.89,1064.75,6.97,0.22,0.28,0.06
964,15655.87,6591.62,-9064.25,Negative,24.78,1982,73090,11.2,8.13,2.1,901,6.8,432.41,6.07,0.12,0.63,0.51
963,16511.44,4401.7,-12109.74,Negative,24.88,1982,48000,10.78,9.01,2.2,1356,7.21,861.28,6.76,0.46,0.91,0.45
973,8546.8,6794.84,-1751.96,Negative,24.12,1986,15786,9.67,9.82,2.28,2302,7.74,2201.14,7.7,0.36,0.54,0.18
511,8693.99,7715.96,-978.03,Negative,24.01,1999,182200,12.11,11.72,2.46,2103,7.65,1744.85,7.46,0.68,0.34,-0.34
971,14247.14,4782.67,-9464.47,Negative,24.57,1981,13412,9.5,8.32,2.12,998,6.91,587.55,6.38,0.51,0.9,0.39
575,5196.19,4188.4,-1007.79,Negative,23.95,1996,37000,10.52,8.36,2.12,1313,7.18,1281.99,7.16,0.39,0.38,-0.01
1143,10655.3,3479.19,-7176.11,Negative,24.47,1982,29800,10.3,5.92,1.78,1633,7.4,1101.73,7,0.29,0.26,-0.03
686,10755.25,3995.66,-6759.59,Negative,24.43,1987,21000,9.95,7.15,1.97,538,6.29,900.35,6.8,0.4,0.08,-0.32
1096,12369.21,4022.13,-8347.08,Negative,24.46,1998,33555,10.42,8.76,2.17,1460,7.29,400.13,5.99,0.47,0.59,0.12
724,8992.49,3105.11,-5887.38,Negative,24.25,1999,17827,9.79,11.35,2.43,547,6.3,266.3,5.58,0.74,0.2,-0.54
1162,16023.83,5759.98,-10263.84,Negative,24.08,1982,36000,10.49,9.46,2.25,1606,7.38,549.79,6.31,0.6,0.78,0.18
979,5964.66,5925.57,-39.09,Stable,23.35,1980,50900,10.84,10.32,2.33,2232,7.71,1528.84,7.33,0.48,0.69,0.21
975,9303.35,3841.67,-5461.68,Negative,23.8,1982,81900,11.31,10.08,2.31,1323,7.19,656.93,6.49,0.17,0.13,-0.04
44,7889.94,2717.72,-5172.21,Negative,23.5,1989,22378,10.02,13.85,2.63,1915,7.56,1365.56,7.22,0.37,0.43,0.06
576,8089.27,3699.24,-4390.03,Negative,23.62,2000,15700,9.66,14.53,2.68,794,6.68,1074.36,6.98,0.41,0.07,-0.34
122,9240.5,5125.01,-4115.49,Negative,23.42,1982,27008,10.2,12.34,2.51,885,6.79,1067.15,6.97,0.31,0.07,-0.24
1161,12073.17,1499.71,-10573.46,Negative,23.4,1981,25600,10.15,12.85,2.55,1466,7.29,458.585,6.13,0.02,0.43,0.41
63,8941.89,4134.66,-4807.23,Negative,23.3,1998,20278,9.92,13.47,2.6,869,6.77,246.12,5.51,0.61,0.55,-0.06
985,9609.26,6741.34,-2867.92,Negative,22.8,1983,65100,11.08,7.54,2.02,2111,7.65,1529.15,7.33,0.45,0.68,0.23
443,8634.19,6805.44,-1828.75,Negative,22.93,1994,16200,9.69,12.53,2.53,2067,7.63,1566.09,7.36,0.61,0.54,-0.07
989,4864.71,1701.56,-3163.15,Negative,22.91,1982,60100,11,9.5,2.25,457,6.12,300.74,5.71,0.06,0.12,0.06
984,7808.42,4106.57,-3701.86,Negative,22.81,1986,43993,10.69,9.73,2.28,1227,7.11,486.58,6.19,0.25,0.13,-0.12
1060,4073.71,776.43,-3297.29,Negative,22.75,1982,25800,10.16,11.45,2.44,444,6.1,292.58,5.68,0.46,0.02,-0.44
46,4191.67,1499.49,-2692.19,Negative,22.71,1983,60000,11,27.17,3.3,604,6.4,116.63,4.76,0.98,0.31,-0.67
991,7468.73,7261.46,-207.27,Stable,21.87,1958,247439,12.42,7.56,2.02,1357,7.21,969.34,6.88,0.8,0.69,-0.11
410,2188.76,945.17,-1243.59,Negative,22.59,1980,25578,10.15,14.46,2.67,310,5.74,143.85,4.97,0.16,0,-0.16
1098,4601.07,2314.29,-2286.78,Negative,22.35,1978,10369,9.25,10.17,2.32,382,5.95,209.34,5.34,0.04,0.08,0.04
993,10727.74,4843.53,-5884.21,Negative,21.91,1982,174500,12.07,9.42,2.24,1287,7.16,343.24,5.84,0.21,0.73,0.52
112,4662.45,773.71,-3888.74,Negative,21.87,2004,20000,9.9,23.56,3.16,356,5.87,33.32,3.51,0.28,0.07,-0.21
1097,1567.57,770.13,-797.44,Negative,21.63,1986,35000,10.46,17.19,2.84,78,4.36,23.165,3.14,0.03,0.01,-0.02
470,564.21,710.08,145.87,Positive,20.59,1983,46865,10.76,14.01,2.64,207,5.33,62.34,4.13,0.17,0,-0.17
136,658.44,1687.65,1029.21,Positive,19.92,1983,38400,10.56,17.44,2.86,141,4.95,39.5,3.68,0.26,0.01,-0.25
49,4755.06,2438.51,-2316.55,Negative,19.14,1980,29980,10.31,9.84,2.29,1329,7.19,391.82,5.97,0.57,0.4,-0.17
1000,5034.36,2907.24,-2127.12,Negative,18.74,1976,20170,9.91,8.59,2.15,1046,6.95,541.87,6.3,0.54,0.76,0.22
1100,5556.49,3208.17,-2348.32,Negative,18.67,1984,18389,9.82,11.85,2.47,962,6.87,156.31,5.05,0.1,0.19,0.09
182,1311.56,201.47,-1110.09,Negative,49.85,2006,26312,10.18,7.62,2.03,257,5.55,427.77,6.06,0.15,0,-0.15
183,1311.56,201.47,-1110.09,Negative,49.85,2006,46743,10.75,7.62,2.03,257,5.55,427.77,6.06,0.15,0,-0.15
193,502.89,138.7,-364.19,Negative,49.42,2008,21283,9.97,8.24,2.11,210,5.35,299.84,5.7,0.29,0,-0.29
194,502.89,138.7,-364.19,Negative,49.42,2011,21394,9.97,8.24,2.11,210,5.35,299.84,5.7,0.29,0,-0.29
206,934.5,926.45,-8.05,Stable,48.28,2004,62567,11.04,10.49,2.35,407,6.01,383.53,5.95,0.78,0.35,-0.43
15,317.09,138.7,-178.39,Stable,48.48,2007,22934,10.04,18.98,2.94,86,4.45,214.93,5.37,0.02,0,-0.02
181,317.09,138.7,-178.39,Stable,48.48,2010,43438,10.68,18.98,2.94,86,4.45,214.93,5.37,0.02,0,-0.02
205,1052.72,732.61,-320.11,Negative,47.72,2006,20730,9.94,16.61,2.81,640,6.46,342.76,5.84,0.71,0.37,-0.34
169,201.8,138.7,-63.1,Stable,47.33,2009,22200,10.01,20.14,3,228,5.43,155.21,5.04,0.07,0,-0.07
270,938.85,1076.68,137.83,Stable,43.25,2004,41858,10.64,13.79,2.62,794,6.68,1261.07,7.14,0,0,0
271,938.85,1076.68,137.83,Stable,43.25,2004,38307,10.55,13.79,2.62,794,6.68,1261.07,7.14,0,0,0
143,1614.42,1464.6,-149.81,Stable,40.6,2001,19648,9.89,16.08,2.78,608,6.41,468.09,6.15,0.11,0.02,-0.09
144,1614.42,1464.6,-149.81,Stable,40.6,2003,14038,9.55,16.08,2.78,608,6.41,468.09,6.15,0.11,0.02,-0.09
679,650.62,514.6,-136.02,Stable,40.12,2000,26210,10.17,5.54,1.71,109,4.69,1268.72,7.15,0,0,0
9,407.95,138.7,-269.25,Negative,28.84,2008,142982,11.87,4.66,1.54,1513,7.32,4819.745,8.48,0,0,0
128,10883.92,4766.17,-6117.75,Negative,24.5,1982,12458,9.43,12.09,2.49,1198,7.09,1140.03,7.04,0.28,0.1,-0.18
129,10883.92,4766.17,-6117.75,Negative,24.5,1982,32209,10.38,12.09,2.49,1198,7.09,1140.03,7.04,0.28,0.1,-0.18
